candidate,region,region_eng,percent_votes,rating,num_voters_per_region
Янукович В.Ф,Дніпропетровська,Dnipropetrovska,41.67,1,1833458
Янукович В.Ф,Херсонська,Khersonska,40.37,1,538431
Янукович В.Ф,Закарпатська,Zakarpatska,29.65,1,540736
Янукович В.Ф,Кіровоградська,Kirovohradska,26.74,2,508754
Янукович В.Ф,Полтавська,Poltavska,25.27,2,803708
Янукович В.Ф,Житомирська,Zhytomyrska,24.27,2,691123
Янукович В.Ф,Чернігівська,Chernihivska,19.51,2,602599
Янукович В.Ф,Чернівецька,Chernivetska,19.12,3,434568
Янукович В.Ф,Сумська,Sumska,18.66,2,627338
Янукович В.Ф,Черкаська,Cherkaska,17.36,2,681265
Янукович В.Ф,м.Київ,Kyiv,15.91,3,1430356
Янукович В.Ф,Київська,Kyivska,15.45,2,944893
Янукович В.Ф,Хмельницька,Khmelnytska,15.23,2,748056
Янукович В.Ф,Вінницька,Vinnytska,15.01,2,899734
Янукович В.Ф,Рівненська,Rivnenska,12.48,2,623112
Янукович В.Ф,Тернопільська,Ternopilska,9.82,4,646679
Янукович В.Ф,Волинська,Volynska,9.6,3,586568
Янукович В.Ф,Львівська,Lvivska,5.67,4,1475124
Янукович В.Ф,Івано-Франківська,Ivano-Frankivska,5.11,4,774146
Яценюк А.П,Чернівецька,Chernivetska,19.27,2,434568
Яценюк А.П,Івано-Франківська,Ivano-Frankivska,13.8,3,774146
Яценюк А.П,Хмельницька,Khmelnytska,11.48,4,748056
Яценюк А.П,Львівська,Lvivska,11.04,3,1475124
Яценюк А.П,Закарпатська,Zakarpatska,10.17,3,540736
Яценюк А.П,Тернопільська,Ternopilska,9.91,3,646679
Яценюк А.П,Вінницька,Vinnytska,9.48,4,899734
Яценюк А.П,Полтавська,Poltavska,9.09,4,803708
Яценюк А.П,Київська,Kyivska,8.77,4,944893
Яценюк А.П,м.Київ,Kyiv,8.71,4,1430356
Яценюк А.П,Житомирська,Zhytomyrska,8.36,4,691123
Яценюк А.П,Сумська,Sumska,7.05,4,627338
Яценюк А.П,Рівненська,Rivnenska,7.03,6,623112
Яценюк А.П,Черкаська,Cherkaska,6.96,4,681265
Яценюк А.П,Дніпропетровська,Dnipropetrovska,6.53,4,1833458
Яценюк А.П,Харківська,Kharkivska,5.92,4,1455120
Яценюк А.П,Херсонська,Khersonska,5.92,5,538431
Яценюк А.П,Кіровоградська,Kirovohradska,5.83,4,508754
Яценюк А.П,Чернігівська,Chernihivska,5.54,4,602599
Яценюк А.П,Миколаївська,Mykolaivska,5.48,4,601126
Яценюк А.П,Волинська,Volynska,5.41,4,586568
Яценюк А.П,Запорізька,Zaporizka,5.12,4,1010500
Яценюк А.П,Одеська,Odeska,3.95,4,1160126
Яценюк А.П,Донецька,Donetska,2.76,5,2439002
Яценюк А.П,Авт.Респ. Крим,Avtonomna Respublika Krym,2.56,5,981922
Яценюк А.П,Луганська,Luhanska,2.38,5,1313664
Яценюк А.П,м.Севастополь,Sevastopilska,1.95,6,204145
